"5f63888ea8710c087a6a8439","17/9/2020 16:02:22.689","Idle","-0.454178,-0.113968,9.894516"
"5f63888ea8710c087a6a843a","17/9/2020 16:02:22.689","Idle","-0.450592,-0.113968,9.894516"
"5f63888ea8710c087a6a843b","17/9/2020 16:02:22.689","Idle","-0.460175,-0.109192,9.913666"
"5f63888ea8710c087a6a843c","17/9/2020 16:02:22.689","Idle","-0.451782,-0.112778,9.899307"
"5f63888ea8710c087a6a843d","17/9/2020 16:02:22.689","Idle","-0.456573,-0.112778,9.916061"
"5f63888ea8710c087a6a843e","17/9/2020 16:02:22.689","Idle","-0.460175,-0.116364,9.900497"
"5f63888ea8710c087a6a843f","17/9/2020 16:02:22.689","Idle","-0.460175,-0.113968,9.900497"
"5f63888ea8710c087a6a8440","17/9/2020 16:02:22.689","Idle","-0.466156,-0.119965,9.904099"
"5f63888ea8710c087a6a8441","17/9/2020 16:02:22.689","Idle","-0.456573,-0.118759,9.910080"
"5f63888ea8710c087a6a8442","17/9/2020 16:02:22.689","Idle","-0.451782,-0.119965,9.906479"
"5f63888ea8710c087a6a8443","17/9/2020 16:02:22.689","Idle","-0.460175,-0.115173,9.900497"
"5f63888ea8710c087a6a8444","17/9/2020 16:02:22.689","Idle","-0.457779,-0.099609,9.902893"
"5f638892a8710c087a6a8445","17/9/2020 16:02:26.299","Idle","-0.458969,-0.123550,9.912476"
"5f638892a8710c087a6a8446","17/9/2020 16:02:26.299","Idle","-0.466156,-0.102005,9.907684"
"5f638892a8710c087a6a8447","17/9/2020 16:02:26.299","Idle","-0.447006,-0.117569,9.904099"
"5f638892a8710c087a6a8448","17/9/2020 16:02:26.299","Idle","-0.454178,-0.127151,9.910080"
"5f638892a8710c087a6a8449","17/9/2020 16:02:26.299","Idle","-0.448196,-0.109177,9.904099"
"5f638892a8710c087a6a844a","17/9/2020 16:02:26.299","Idle","-0.457779,-0.102005,9.901703"
"5f638892a8710c087a6a844b","17/9/2020 16:02:26.299","Idle","-0.451782,-0.110382,9.913666"
"5f638892a8710c087a6a844c","17/9/2020 16:02:26.299","Idle","-0.460175,-0.123550,9.895706"
"5f638892a8710c087a6a844d","17/9/2020 16:02:26.299","Idle","-0.461365,-0.112778,9.906494"
"5f638892a8710c087a6a844e","17/9/2020 16:02:26.299","Idle","-0.454178,-0.107986,9.925644"
"5f638892a8710c087a6a844f","17/9/2020 16:02:26.299","Idle","-0.460175,-0.110382,9.900497"
"5f638892a8710c087a6a8450","17/9/2020 16:02:26.299","Idle","-0.460175,-0.118759,9.907684"
"5f638892a8710c087a6a8451","17/9/2020 16:02:26.299","Idle","-0.450592,-0.106796,9.914871"
"5f638892a8710c087a6a8452","17/9/2020 16:02:26.299","Idle","-0.444595,-0.117569,9.908875"
"5f638892a8710c087a6a8453","17/9/2020 16:02:26.299","Idle","-0.449387,-0.119965,9.912476"
"5f638892a8710c087a6a8454","17/9/2020 16:02:26.299","Idle","-0.460175,-0.117569,9.910080"
"5f638892a8710c087a6a8455","17/9/2020 16:02:26.299","Idle","-0.443405,-0.122360,9.914856"
"5f638892a8710c087a6a8456","17/9/2020 16:02:26.299","Idle","-0.456573,-0.104401,9.901703"
"5f638892a8710c087a6a8457","17/9/2020 16:02:26.299","Idle","-0.445801,-0.117569,9.907684"
"5f638892a8710c087a6a8458","17/9/2020 16:02:26.299","Idle","-0.460175,-0.113968,9.907684"
"5f638892a8710c087a6a8459","17/9/2020 16:02:26.299","Idle","-0.454178,-0.115173,9.901688"
"5f638892a8710c087a6a845a","17/9/2020 16:02:26.299","Idle","-0.445801,-0.121155,9.901703"
"5f638892a8710c087a6a845b","17/9/2020 16:02:26.299","Idle","-0.446991,-0.113968,9.898102"
"5f638892a8710c087a6a845c","17/9/2020 16:02:26.3","Idle","-0.458969,-0.103195,9.907684"
"5f638892a8710c087a6a845d","17/9/2020 16:02:26.3","Idle","-0.458969,-0.124756,9.905289"
"5f638892a8710c087a6a845e","17/9/2020 16:02:26.3","Idle","-0.457779,-0.112778,9.912476"
"5f638892a8710c087a6a845f","17/9/2020 16:02:26.3","Idle","-0.460175,-0.106781,9.908875"
