activity,timestamp,x-axis,y-axis,z-axis
Idle,17/9/2020 16:02:29.937,-0.46376,-0.098419,9.899307
Idle,17/9/2020 16:02:29.937,-0.448196,-0.105591,9.916061
Idle,17/9/2020 16:02:29.937,-0.449387,-0.116364,9.90889
Idle,17/9/2020 16:02:29.937,-0.454178,-0.105591,9.914871
Idle,17/9/2020 16:02:29.937,-0.452988,-0.109177,9.912476
Idle,17/9/2020 16:02:29.937,-0.454178,-0.097214,9.924438
Idle,17/9/2020 16:02:29.937,-0.449387,-0.104401,9.92923
Idle,17/9/2020 16:02:29.937,-0.455383,-0.115173,9.924438
Idle,17/9/2020 16:02:29.937,-0.460175,-0.102005,9.907684
Idle,17/9/2020 16:02:29.937,-0.446991,-0.098419,9.91008
Idle,17/9/2020 16:02:29.937,-0.452988,-0.105591,9.919647
Idle,17/9/2020 16:02:33.562,-0.455383,-0.110382,9.91127
Idle,17/9/2020 16:02:33.562,-0.458969,-0.099609,9.917252
Idle,17/9/2020 16:02:33.562,-0.450592,-0.1008,9.904083
Idle,17/9/2020 16:02:33.562,-0.456573,-0.106796,9.91127
Idle,17/9/2020 16:02:33.562,-0.457779,-0.107986,9.905289
Idle,17/9/2020 16:02:33.562,-0.455383,-0.113968,9.902893
Idle,17/9/2020 16:02:33.562,-0.46257,-0.103195,9.923248
Idle,17/9/2020 16:02:33.562,-0.456573,-0.113968,9.914856
Idle,17/9/2020 16:02:33.562,-0.452988,-0.118759,9.917252
Idle,17/9/2020 16:02:33.562,-0.461365,-0.104401,9.906479
Idle,17/9/2020 16:02:33.562,-0.462555,-0.104401,9.901703
Idle,17/9/2020 16:02:33.562,-0.455383,-0.115173,9.908875
Idle,17/9/2020 16:02:33.562,-0.457779,-0.103195,9.913666
Idle,17/9/2020 16:02:33.562,-0.456573,-0.097214,9.917267
Idle,17/9/2020 16:02:33.562,-0.458969,-0.107986,9.923248
Idle,17/9/2020 16:02:33.562,-0.456573,-0.105591,9.937607
Idle,17/9/2020 16:02:33.562,-0.457779,-0.105591,9.908875
Idle,17/9/2020 16:02:33.562,-0.452988,-0.098419,9.895721
Idle,17/9/2020 16:02:33.562,-0.467346,-0.109177,9.914871
Idle,17/9/2020 16:02:33.562,-0.449387,-0.113968,9.901703
Idle,17/9/2020 16:02:33.562,-0.464951,-0.109192,9.896912
Idle,17/9/2020 16:02:33.562,-0.458969,-0.107986,9.920853
Idle,17/9/2020 16:02:33.562,-0.456573,-0.102005,9.908875
Idle,17/9/2020 16:02:33.562,-0.460175,-0.115173,9.912476
Idle,17/9/2020 16:02:33.563,-0.449387,-0.118759,9.91127
